year,state,state_code,county,candidate,party,candidate_votes,total_votes
2012,Texas,TX,Hidalgo,Mitt Romney,republican,39865.0,139159
2012,Texas,TX,Hill,Barack Obama,democrat,2752.0,12045
2012,Texas,TX,Hill,Mitt Romney,republican,9132.0,12045
2012,Texas,TX,Hockley,Barack Obama,democrat,1486.0,7134
2012,Texas,TX,Hockley,Mitt Romney,republican,5546.0,7134
2012,Texas,TX,Hood,Barack Obama,democrat,3843.0,22535
2012,Texas,TX,Hood,Mitt Romney,republican,18409.0,22535
2012,Texas,TX,Hopkins,Barack Obama,democrat,2777.0,12753
2012,Texas,TX,Hopkins,Mitt Romney,republican,9836.0,12753
2012,Texas,TX,Houston,Barack Obama,democrat,2265.0,8214
2012,Texas,TX,Houston,Mitt Romney,republican,5880.0,8214
2012,Texas,TX,Howard,Barack Obama,democrat,2110.0,8695
2012,Texas,TX,Howard,Mitt Romney,republican,6453.0,8695
2012,Texas,TX,Hudspeth,Barack Obama,democrat,379.0,863
2012,Texas,TX,Hudspeth,Mitt Romney,republican,471.0,863
2012,Texas,TX,Hunt,Barack Obama,democrat,6671.0,28049
2012,Texas,TX,Hunt,Mitt Romney,republican,21011.0,28049
2012,Texas,TX,Hutchinson,Barack Obama,democrat,1045.0,7928
2012,Texas,TX,Hutchinson,Mitt Romney,republican,6804.0,7928
2012,Texas,TX,Irion,Barack Obama,democrat,112.0,788
2012,Texas,TX,Irion,Mitt Romney,republican,668.0,788
2012,Texas,TX,Jack,Barack Obama,democrat,303.0,2908
2012,Texas,TX,Jack,Mitt Romney,republican,2580.0,2908
2012,Texas,TX,Jackson,Barack Obama,democrat,1070.0,5025
2012,Texas,TX,Jackson,Mitt Romney,republican,3906.0,5025
2012,Texas,TX,Jasper,Barack Obama,democrat,3423.0,13517
2012,Texas,TX,Jasper,Mitt Romney,republican,9957.0,13517
2012,Texas,TX,Jeff Davis,Barack Obama,democrat,440.0,1192
2012,Texas,TX,Jeff Davis,Mitt Romney,republican,719.0,1192
2012,Texas,TX,Jefferson,Barack Obama,democrat,44668.0,88627
2012,Texas,TX,Jefferson,Mitt Romney,republican,43242.0,88627
2012,Texas,TX,Jim Hogg,Barack Obama,democrat,1301.0,1667
2012,Texas,TX,Jim Hogg,Mitt Romney,republican,356.0,1667
2012,Texas,TX,Jim Wells,Barack Obama,democrat,6492.0,11166
2012,Texas,TX,Jim Wells,Mitt Romney,republican,4598.0,11166
2012,Texas,TX,Johnson,Barack Obama,democrat,10496.0,48838
2012,Texas,TX,Johnson,Mitt Romney,republican,37661.0,48838
2012,Texas,TX,Jones,Barack Obama,democrat,1226.0,5567
2012,Texas,TX,Jones,Mitt Romney,republican,4262.0,5567
2012,Texas,TX,Karnes,Barack Obama,democrat,1325.0,4185
2012,Texas,TX,Karnes,Mitt Romney,republican,2825.0,4185
2012,Texas,TX,Kaufman,Barack Obama,democrat,9472.0,34670
2012,Texas,TX,Kaufman,Mitt Romney,republican,24846.0,34670
2012,Texas,TX,Kendall,Barack Obama,democrat,3043.0,17783
2012,Texas,TX,Kendall,Mitt Romney,republican,14508.0,17783
2012,Texas,TX,Kenedy,Barack Obama,democrat,82.0,167
2012,Texas,TX,Kenedy,Mitt Romney,republican,84.0,167
2012,Texas,TX,Kent,Barack Obama,democrat,66.0,405
2012,Texas,TX,Kent,Mitt Romney,republican,335.0,405
2012,Texas,TX,Kerr,Barack Obama,democrat,4338.0,21879
2012,Texas,TX,Kerr,Mitt Romney,republican,17274.0,21879
2012,Texas,TX,Kimble,Barack Obama,democrat,217.0,1892
2012,Texas,TX,Kimble,Mitt Romney,republican,1667.0,1892
2012,Texas,TX,King,Barack Obama,democrat,5.0,145
2012,Texas,TX,King,Mitt Romney,republican,139.0,145
2012,Texas,TX,Kinney,Barack Obama,democrat,522.0,1425
2012,Texas,TX,Kinney,Mitt Romney,republican,880.0,1425
2012,Texas,TX,Kleberg,Barack Obama,democrat,4754.0,8907
2012,Texas,TX,Kleberg,Mitt Romney,republican,4058.0,8907
2012,Texas,TX,Knox,Barack Obama,democrat,332.0,1510
2012,Texas,TX,Knox,Mitt Romney,republican,1160.0,1510
2012,Texas,TX,Lamar,Barack Obama,democrat,4181.0,17197
2012,Texas,TX,Lamar,Mitt Romney,republican,12826.0,17197
2012,Texas,TX,Lamb,Barack Obama,democrat,998.0,4091
2012,Texas,TX,Lamb,Mitt Romney,republican,3058.0,4091
2012,Texas,TX,Lampasas,Barack Obama,democrat,1479.0,7204
2012,Texas,TX,Lampasas,Mitt Romney,republican,5621.0,7204
2012,Texas,TX,La Salle,Barack Obama,democrat,965.0,1646
2012,Texas,TX,La Salle,Mitt Romney,republican,669.0,1646
2012,Texas,TX,Lavaca,Barack Obama,democrat,1428.0,8294
2012,Texas,TX,Lavaca,Mitt Romney,republican,6796.0,8294
2012,Texas,TX,Lee,Barack Obama,democrat,1632.0,6221
2012,Texas,TX,Lee,Mitt Romney,republican,4507.0,6221
2012,Texas,TX,Leon,Barack Obama,democrat,1062.0,6945
2012,Texas,TX,Leon,Mitt Romney,republican,5814.0,6945
2012,Texas,TX,Liberty,Barack Obama,democrat,5202.0,22746
2012,Texas,TX,Liberty,Mitt Romney,republican,17323.0,22746
2012,Texas,TX,Limestone,Barack Obama,democrat,2208.0,7563
2012,Texas,TX,Limestone,Mitt Romney,republican,5288.0,7563
2012,Texas,TX,Lipscomb,Barack Obama,democrat,119.0,1168
2012,Texas,TX,Lipscomb,Mitt Romney,republican,1044.0,1168
2012,Texas,TX,Live Oak,Barack Obama,democrat,919.0,4113
2012,Texas,TX,Live Oak,Mitt Romney,republican,3154.0,4113
2012,Texas,TX,Llano,Barack Obama,democrat,1822.0,9558
2012,Texas,TX,Llano,Mitt Romney,republican,7610.0,9558
2012,Texas,TX,Loving,Barack Obama,democrat,9.0,64
2012,Texas,TX,Loving,Mitt Romney,republican,54.0,64
2012,Texas,TX,Lubbock,Barack Obama,democrat,26271.0,91184
2012,Texas,TX,Lubbock,Mitt Romney,republican,63469.0,91184
2012,Texas,TX,Lynn,Barack Obama,democrat,506.0,1959
2012,Texas,TX,Lynn,Mitt Romney,republican,1439.0,1959
2012,Texas,TX,McCulloch,Barack Obama,democrat,537.0,2993
2012,Texas,TX,McCulloch,Mitt Romney,republican,2419.0,2993
2012,Texas,TX,McLennan,Barack Obama,democrat,25694.0,74541
2012,Texas,TX,McLennan,Mitt Romney,republican,47903.0,74541
2012,Texas,TX,McMullen,Barack Obama,democrat,67.0,503
2012,Texas,TX,McMullen,Mitt Romney,republican,431.0,503
2012,Texas,TX,Madison,Barack Obama,democrat,967.0,4028
2012,Texas,TX,Madison,Mitt Romney,republican,3028.0,4028
2012,Texas,TX,Marion,Barack Obama,democrat,1495.0,4282
2012,Texas,TX,Marion,Mitt Romney,republican,2733.0,4282
2012,Texas,TX,Martin,Barack Obama,democrat,248.0,1624
2012,Texas,TX,Martin,Mitt Romney,republican,1368.0,1624
2012,Texas,TX,Mason,Barack Obama,democrat,380.0,1968
2012,Texas,TX,Mason,Mitt Romney,republican,1565.0,1968
2012,Texas,TX,Matagorda,Barack Obama,democrat,3980.0,12133
2012,Texas,TX,Matagorda,Mitt Romney,republican,8040.0,12133
2012,Texas,TX,Maverick,Barack Obama,democrat,8303.0,10563
2012,Texas,TX,Maverick,Mitt Romney,republican,2171.0,10563
2012,Texas,TX,Medina,Barack Obama,democrat,4784.0,16049
2012,Texas,TX,Medina,Mitt Romney,republican,11079.0,16049
2012,Texas,TX,Menard,Barack Obama,democrat,171.0,849
2012,Texas,TX,Menard,Mitt Romney,republican,665.0,849
2012,Texas,TX,Midland,Barack Obama,democrat,8286.0,44597
2012,Texas,TX,Midland,Mitt Romney,republican,35689.0,44597
2012,Texas,TX,Milam,Barack Obama,democrat,2636.0,8230
2012,Texas,TX,Milam,Mitt Romney,republican,5481.0,8230
2012,Texas,TX,Mills,Barack Obama,democrat,279.0,2201
2012,Texas,TX,Mills,Mitt Romney,republican,1882.0,2201
2012,Texas,TX,Mitchell,Barack Obama,democrat,538.0,2316
2012,Texas,TX,Mitchell,Mitt Romney,republican,1756.0,2316
2012,Texas,TX,Montague,Barack Obama,democrat,1116.0,7751
2012,Texas,TX,Montague,Mitt Romney,republican,6549.0,7751
2012,Texas,TX,Montgomery,Barack Obama,democrat,32920.0,173113
2012,Texas,TX,Montgomery,Mitt Romney,republican,137969.0,173113
2012,Texas,TX,Moore,Barack Obama,democrat,964.0,4985
2012,Texas,TX,Moore,Mitt Romney,republican,3968.0,4985
2012,Texas,TX,Morris,Barack Obama,democrat,1858.0,5139
2012,Texas,TX,Morris,Mitt Romney,republican,3232.0,5139
2012,Texas,TX,Motley,Barack Obama,democrat,55.0,600
2012,Texas,TX,Motley,Mitt Romney,republican,538.0,600
2012,Texas,TX,Nacogdoches,Barack Obama,democrat,6465.0,20653
2012,Texas,TX,Nacogdoches,Mitt Romney,republican,13925.0,20653
2012,Texas,TX,Navarro,Barack Obama,democrat,4350.0,15364
2012,Texas,TX,Navarro,Mitt Romney,republican,10847.0,15364
2012,Texas,TX,Newton,Barack Obama,democrat,1677.0,5869
2012,Texas,TX,Newton,Mitt Romney,republican,4112.0,5869
2012,Texas,TX,Nolan,Barack Obama,democrat,1216.0,4575
2012,Texas,TX,Nolan,Mitt Romney,republican,3282.0,4575
2012,Texas,TX,Nueces,Barack Obama,democrat,45772.0,96104
2012,Texas,TX,Nueces,Mitt Romney,republican,48966.0,96104
2012,Texas,TX,Ochiltree,Barack Obama,democrat,253.0,2993
2012,Texas,TX,Ochiltree,Mitt Romney,republican,2719.0,2993
2012,Texas,TX,Oldham,Barack Obama,democrat,71.0,869
2012,Texas,TX,Oldham,Mitt Romney,republican,790.0,869
2012,Texas,TX,Orange,Barack Obama,democrat,6800.0,30518
2012,Texas,TX,Orange,Mitt Romney,republican,23366.0,30518
2012,Texas,TX,Palo Pinto,Barack Obama,democrat,1811.0,9337
2012,Texas,TX,Palo Pinto,Mitt Romney,republican,7393.0,9337
2012,Texas,TX,Panola,Barack Obama,democrat,2211.0,10230
2012,Texas,TX,Panola,Mitt Romney,republican,7950.0,10230
2012,Texas,TX,Parker,Barack Obama,democrat,7853.0,47694
2012,Texas,TX,Parker,Mitt Romney,republican,39243.0,47694
2012,Texas,TX,Parmer,Barack Obama,democrat,529.0,2554
2012,Texas,TX,Parmer,Mitt Romney,republican,2011.0,2554
2012,Texas,TX,Pecos,Barack Obama,democrat,1591.0,4150
2012,Texas,TX,Pecos,Mitt Romney,republican,2512.0,4150
2012,Texas,TX,Polk,Barack Obama,democrat,4859.0,19134
2012,Texas,TX,Polk,Mitt Romney,republican,14071.0,19134
2012,Texas,TX,Potter,Barack Obama,democrat,7126.0,26450
2012,Texas,TX,Potter,Mitt Romney,republican,18918.0,26450
2012,Texas,TX,Presidio,Barack Obama,democrat,1282.0,1817
2012,Texas,TX,Presidio,Mitt Romney,republican,504.0,1817
2012,Texas,TX,Rains,Barack Obama,democrat,761.0,4087
2012,Texas,TX,Rains,Mitt Romney,republican,3279.0,4087
2012,Texas,TX,Randall,Barack Obama,democrat,7574.0,49696
2012,Texas,TX,Randall,Mitt Romney,republican,41447.0,49696
2012,Texas,TX,Reagan,Barack Obama,democrat,158.0,843
2012,Texas,TX,Reagan,Mitt Romney,republican,676.0,843
2012,Texas,TX,Real,Barack Obama,democrat,277.0,1535
2012,Texas,TX,Real,Mitt Romney,republican,1236.0,1535
2012,Texas,TX,Red River,Barack Obama,democrat,1482.0,5074
2012,Texas,TX,Red River,Mitt Romney,republican,3549.0,5074
2012,Texas,TX,Reeves,Barack Obama,democrat,1655.0,2877
2012,Texas,TX,Reeves,Mitt Romney,republican,1188.0,2877
2012,Texas,TX,Refugio,Barack Obama,democrat,998.0,2677
2012,Texas,TX,Refugio,Mitt Romney,republican,1663.0,2677
2012,Texas,TX,Roberts,Barack Obama,democrat,33.0,508
2012,Texas,TX,Roberts,Mitt Romney,republican,468.0,508
2012,Texas,TX,Robertson,Barack Obama,democrat,2798.0,7287
2012,Texas,TX,Robertson,Mitt Romney,republican,4419.0,7287
2012,Texas,TX,Rockwall,Barack Obama,democrat,8120.0,35678
2012,Texas,TX,Rockwall,Mitt Romney,republican,27113.0,35678
2012,Texas,TX,Runnels,Barack Obama,democrat,519.0,3668
2012,Texas,TX,Runnels,Mitt Romney,republican,3104.0,3668
2012,Texas,TX,Rusk,Barack Obama,democrat,4451.0,18546
2012,Texas,TX,Rusk,Mitt Romney,republican,13924.0,18546
2012,Texas,TX,Sabine,Barack Obama,democrat,807.0,4578
2012,Texas,TX,Sabine,Mitt Romney,republican,3727.0,4578
2012,Texas,TX,San Augustine,Barack Obama,democrat,1193.0,3690
2012,Texas,TX,San Augustine,Mitt Romney,republican,2469.0,3690
2012,Texas,TX,San Jacinto,Barack Obama,democrat,2410.0,9616
2012,Texas,TX,San Jacinto,Mitt Romney,republican,7107.0,9616
2012,Texas,TX,San Patricio,Barack Obama,democrat,7856.0,20078
2012,Texas,TX,San Patricio,Mitt Romney,republican,12005.0,20078
2012,Texas,TX,San Saba,Barack Obama,democrat,323.0,2259
2012,Texas,TX,San Saba,Mitt Romney,republican,1905.0,2259
2012,Texas,TX,Schleicher,Barack Obama,democrat,221.0,1017
2012,Texas,TX,Schleicher,Mitt Romney,republican,787.0,1017
2012,Texas,TX,Scurry,Barack Obama,democrat,838.0,5027
2012,Texas,TX,Scurry,Mitt Romney,republican,4124.0,5027
2012,Texas,TX,Shackelford,Barack Obama,democrat,131.0,1363
2012,Texas,TX,Shackelford,Mitt Romney,republican,1218.0,1363
2012,Texas,TX,Shelby,Barack Obama,democrat,2322.0,9284
2012,Texas,TX,Shelby,Mitt Romney,republican,6879.0,9284
2012,Texas,TX,Sherman,Barack Obama,democrat,121.0,1038
2012,Texas,TX,Sherman,Mitt Romney,republican,908.0,1038
2012,Texas,TX,Smith,Barack Obama,democrat,21456.0,79601
2012,Texas,TX,Smith,Mitt Romney,republican,57331.0,79601
2012,Texas,TX,Somervell,Barack Obama,democrat,613.0,3538
2012,Texas,TX,Somervell,Mitt Romney,republican,2871.0,3538
2012,Texas,TX,Starr,Barack Obama,democrat,10260.0,11883
2012,Texas,TX,Starr,Mitt Romney,republican,1547.0,11883
2012,Texas,TX,Stephens,Barack Obama,democrat,475.0,3412
2012,Texas,TX,Stephens,Mitt Romney,republican,2892.0,3412
2012,Texas,TX,Sterling,Barack Obama,democrat,31.0,494
2012,Texas,TX,Sterling,Mitt Romney,republican,459.0,494
2012,Texas,TX,Stonewall,Barack Obama,democrat,160.0,675
2012,Texas,TX,Stonewall,Mitt Romney,republican,507.0,675
2012,Texas,TX,Sutton,Barack Obama,democrat,369.0,1489
2012,Texas,TX,Sutton,Mitt Romney,republican,1110.0,1489
2012,Texas,TX,Swisher,Barack Obama,democrat,579.0,2270
2012,Texas,TX,Swisher,Mitt Romney,republican,1655.0,2270
2012,Texas,TX,Tarrant,Barack Obama,democrat,253071.0,610890
2012,Texas,TX,Tarrant,Mitt Romney,republican,348920.0,610890
2012,Texas,TX,Taylor,Barack Obama,democrat,9750.0,43263
2012,Texas,TX,Taylor,Mitt Romney,republican,32904.0,43263
2012,Texas,TX,Terrell,Barack Obama,democrat,184.0,555
2012,Texas,TX,Terrell,Mitt Romney,republican,358.0,555
2012,Texas,TX,Terry,Barack Obama,democrat,1059.0,3709
2012,Texas,TX,Terry,Mitt Romney,republican,2602.0,3709
2012,Texas,TX,Throckmorton,Barack Obama,democrat,109.0,813
2012,Texas,TX,Throckmorton,Mitt Romney,republican,700.0,813
2012,Texas,TX,Titus,Barack Obama,democrat,2648.0,8854
2012,Texas,TX,Titus,Mitt Romney,republican,6084.0,8854
2012,Texas,TX,Tom Green,Barack Obama,democrat,9294.0,36720
2012,Texas,TX,Tom Green,Mitt Romney,republican,26878.0,36720
2012,Texas,TX,Travis,Barack Obama,democrat,232788.0,387057
2012,Texas,TX,Travis,Mitt Romney,republican,140152.0,387057
2012,Texas,TX,Trinity,Barack Obama,democrat,1614.0,6235
2012,Texas,TX,Trinity,Mitt Romney,republican,4537.0,6235
2012,Texas,TX,Tyler,Barack Obama,democrat,1668.0,7654
2012,Texas,TX,Tyler,Mitt Romney,republican,5910.0,7654
2012,Texas,TX,Upshur,Barack Obama,democrat,2971.0,15138
2012,Texas,TX,Upshur,Mitt Romney,republican,12015.0,15138
2012,Texas,TX,Upton,Barack Obama,democrat,333.0,1300
2012,Texas,TX,Upton,Mitt Romney,republican,953.0,1300
2012,Texas,TX,Uvalde,Barack Obama,democrat,3825.0,8435
2012,Texas,TX,Uvalde,Mitt Romney,republican,4529.0,8435
2012,Texas,TX,Val Verde,Barack Obama,democrat,6285.0,12081
2012,Texas,TX,Val Verde,Mitt Romney,republican,5635.0,12081
2012,Texas,TX,Van Zandt,Barack Obama,democrat,3084.0,19100
2012,Texas,TX,Van Zandt,Mitt Romney,republican,15794.0,19100
2012,Texas,TX,Victoria,Barack Obama,democrat,8802.0,28853
2012,Texas,TX,Victoria,Mitt Romney,republican,19692.0,28853
2012,Texas,TX,Walker,Barack Obama,democrat,6252.0,18685
2012,Texas,TX,Walker,Mitt Romney,republican,12140.0,18685
2012,Texas,TX,Waller,Barack Obama,democrat,6514.0,15902
2012,Texas,TX,Waller,Mitt Romney,republican,9244.0,15902
2012,Texas,TX,Ward,Barack Obama,democrat,841.0,3245
2012,Texas,TX,Ward,Mitt Romney,republican,2366.0,3245
2012,Texas,TX,Washington,Barack Obama,democrat,3381.0,14397
2012,Texas,TX,Washington,Mitt Romney,republican,10857.0,14397
2012,Texas,TX,Webb,Barack Obama,democrat,37597.0,49110
2012,Texas,TX,Webb,Mitt Romney,republican,11078.0,49110
2012,Texas,TX,Wharton,Barack Obama,democrat,4235.0,14087
2012,Texas,TX,Wharton,Mitt Romney,republican,9750.0,14087
2012,Texas,TX,Wheeler,Barack Obama,democrat,232.0,2128
2012,Texas,TX,Wheeler,Mitt Romney,republican,1878.0,2128
2012,Texas,TX,Wichita,Barack Obama,democrat,10525.0,41018
2012,Texas,TX,Wichita,Mitt Romney,republican,29812.0,41018
2012,Texas,TX,Wilbarger,Barack Obama,democrat,971.0,3980
2012,Texas,TX,Wilbarger,Mitt Romney,republican,2956.0,3980
2012,Texas,TX,Willacy,Barack Obama,democrat,3600.0,5064
2012,Texas,TX,Willacy,Mitt Romney,republican,1416.0,5064
2012,Texas,TX,Williamson,Barack Obama,democrat,61875.0,163271
2012,Texas,TX,Williamson,Mitt Romney,republican,97006.0,163271
2012,Texas,TX,Wilson,Barack Obama,democrat,4821.0,17205
2012,Texas,TX,Wilson,Mitt Romney,republican,12218.0,17205
2012,Texas,TX,Winkler,Barack Obama,democrat,398.0,1725
2012,Texas,TX,Winkler,Mitt Romney,republican,1311.0,1725
2012,Texas,TX,Wise,Barack Obama,democrat,3221.0,20745
2012,Texas,TX,Wise,Mitt Romney,republican,17207.0,20745
2012,Texas,TX,Wood,Barack Obama,democrat,3056.0,17581
2012,Texas,TX,Wood,Mitt Romney,republican,14351.0,17581
2012,Texas,TX,Yoakum,Barack Obama,democrat,409.0,2128
2012,Texas,TX,Yoakum,Mitt Romney,republican,1698.0,2128
2012,Texas,TX,Young,Barack Obama,democrat,992.0,7316
2012,Texas,TX,Young,Mitt Romney,republican,6225.0,7316
2012,Texas,TX,Zapata,Barack Obama,democrat,2527.0,3543
2012,Texas,TX,Zapata,Mitt Romney,republican,997.0,3543
2012,Texas,TX,Zavala,Barack Obama,democrat,3042.0,3653
2012,Texas,TX,Zavala,Mitt Romney,republican,574.0,3653
2012,Utah,UT,Beaver,Barack Obama,democrat,346.0,2560
2012,Utah,UT,Beaver,Mitt Romney,republican,2174.0,2560
2012,Utah,UT,Box Elder,Barack Obama,democrat,1984.0,19408
2012,Utah,UT,Box Elder,Mitt Romney,republican,17101.0,19408
2012,Utah,UT,Cache,Barack Obama,democrat,6244.0,42293
2012,Utah,UT,Cache,Mitt Romney,republican,35039.0,42293
2012,Utah,UT,Carbon,Barack Obama,democrat,2275.0,7567
2012,Utah,UT,Carbon,Mitt Romney,republican,5090.0,7567
2012,Utah,UT,Daggett,Barack Obama,democrat,94.0,520
2012,Utah,UT,Daggett,Mitt Romney,republican,406.0,520
2012,Utah,UT,Davis,Barack Obama,democrat,21889.0,121069
2012,Utah,UT,Davis,Mitt Romney,republican,96861.0,121069
2012,Utah,UT,Duchesne,Barack Obama,democrat,581.0,6379
2012,Utah,UT,Duchesne,Mitt Romney,republican,5698.0,6379
2012,Utah,UT,Emery,Barack Obama,democrat,569.0,4449
2012,Utah,UT,Emery,Mitt Romney,republican,3777.0,4449
2012,Utah,UT,Garfield,Barack Obama,democrat,308.0,2182
2012,Utah,UT,Garfield,Mitt Romney,republican,1832.0,2182
2012,Utah,UT,Grand,Barack Obama,democrat,1727.0,3950
2012,Utah,UT,Grand,Mitt Romney,republican,1996.0,3950
2012,Utah,UT,Iron,Barack Obama,democrat,2148.0,16701
2012,Utah,UT,Iron,Mitt Romney,republican,14200.0,16701
2012,Utah,UT,Juab,Barack Obama,democrat,451.0,3972
2012,Utah,UT,Juab,Mitt Romney,republican,3448.0,3972
2012,Utah,UT,Kane,Barack Obama,democrat,744.0,3371
2012,Utah,UT,Kane,Mitt Romney,republican,2522.0,3371
2012,Utah,UT,Millard,Barack Obama,democrat,431.0,5026
2012,Utah,UT,Millard,Mitt Romney,republican,4478.0,5026
2012,Utah,UT,Morgan,Barack Obama,democrat,403.0,4597
2012,Utah,UT,Morgan,Mitt Romney,republican,4114.0,4597
2012,Utah,UT,Piute,Barack Obama,democrat,74.0,782
2012,Utah,UT,Piute,Mitt Romney,republican,697.0,782
2012,Utah,UT,Rich,Barack Obama,democrat,83.0,1007
2012,Utah,UT,Rich,Mitt Romney,republican,915.0,1007
2012,Utah,UT,Salt Lake,Barack Obama,democrat,146147.0,381799
2012,Utah,UT,Salt Lake,Mitt Romney,republican,223811.0,381799
2012,Utah,UT,San Juan,Barack Obama,democrat,2139.0,5307
2012,Utah,UT,San Juan,Mitt Romney,republican,3074.0,5307
2012,Utah,UT,Sanpete,Barack Obama,democrat,980.0,9547
2012,Utah,UT,Sanpete,Mitt Romney,republican,8406.0,9547
2012,Utah,UT,Sevier,Barack Obama,democrat,738.0,8069
2012,Utah,UT,Sevier,Mitt Romney,republican,7207.0,8069
2012,Utah,UT,Summit,Barack Obama,democrat,8072.0,17488
2012,Utah,UT,Summit,Mitt Romney,republican,8884.0,17488
2012,Utah,UT,Tooele,Barack Obama,democrat,4524.0,19261
2012,Utah,UT,Tooele,Mitt Romney,republican,14268.0,19261
2012,Utah,UT,Uintah,Barack Obama,democrat,997.0,11583
2012,Utah,UT,Uintah,Mitt Romney,republican,10421.0,11583
2012,Utah,UT,Utah,Barack Obama,democrat,17281.0,177713
2012,Utah,UT,Utah,Mitt Romney,republican,156950.0,177713
2012,Utah,UT,Wasatch,Barack Obama,democrat,2191.0,9589
2012,Utah,UT,Wasatch,Mitt Romney,republican,7220.0,9589
2012,Utah,UT,Washington,Barack Obama,democrat,8337.0,54012
2012,Utah,UT,Washington,Mitt Romney,republican,44698.0,54012
2012,Utah,UT,Wayne,Barack Obama,democrat,215.0,1327
2012,Utah,UT,Wayne,Mitt Romney,republican,1089.0,1327
2012,Utah,UT,Weber,Barack Obama,democrat,19841.0,75912
2012,Utah,UT,Weber,Mitt Romney,republican,54224.0,75912
2012,Vermont,VT,Addison,Barack Obama,democrat,12257.0,17910
2012,Vermont,VT,Addison,Mitt Romney,republican,5203.0,17910
2012,Vermont,VT,Bennington,Barack Obama,democrat,11514.0,17593
2012,Vermont,VT,Bennington,Mitt Romney,republican,5687.0,17593
2012,Vermont,VT,Caledonia,Barack Obama,democrat,8192.0,13661
2012,Vermont,VT,Caledonia,Mitt Romney,republican,5088.0,13661
2012,Vermont,VT,Chittenden,Barack Obama,democrat,53626.0,77080
2012,Vermont,VT,Chittenden,Mitt Romney,republican,21571.0,77080
2012,Vermont,VT,Essex,Barack Obama,democrat,1539.0,2798
2012,Vermont,VT,Essex,Mitt Romney,republican,1164.0,2798
2012,Vermont,VT,Franklin,Barack Obama,democrat,12057.0,19888
2012,Vermont,VT,Franklin,Mitt Romney,republican,7405.0,19888
2012,Vermont,VT,Grand Isle,Barack Obama,democrat,2531.0,4075
2012,Vermont,VT,Grand Isle,Mitt Romney,republican,1471.0,4075
2012,Vermont,VT,Lamoille,Barack Obama,democrat,8371.0,11988
2012,Vermont,VT,Lamoille,Mitt Romney,republican,3342.0,11988
2012,Vermont,VT,Orange,Barack Obama,democrat,9076.0,14053
2012,Vermont,VT,Orange,Mitt Romney,republican,4588.0,14053
2012,Vermont,VT,Orleans,Barack Obama,democrat,7117.0,11692
2012,Vermont,VT,Orleans,Mitt Romney,republican,4306.0,11692
2012,Vermont,VT,Rutland,Barack Obama,democrat,17088.0,28609
2012,Vermont,VT,Rutland,Mitt Romney,republican,10835.0,28609
2012,Vermont,VT,Washington,Barack Obama,democrat,20351.0,29307
2012,Vermont,VT,Washington,Mitt Romney,republican,8093.0,29307
2012,Vermont,VT,Windham,Barack Obama,democrat,16026.0,21937
2012,Vermont,VT,Windham,Mitt Romney,republican,5347.0,21937
2012,Vermont,VT,Windsor,Barack Obama,democrat,19494.0,28699
2012,Vermont,VT,Windsor,Mitt Romney,republican,8598.0,28699
